"apgroup_num","apgroup_name","apmean_bno2","apmean_bpm25"
22676,"E01026881",7.215,8.917
22677,"E01026803",10.236,9.275
22678,"E01028887",4.757,6.873
22679,"E01009806",13.178,9.003
22680,"E01010737",25.554,11.668
22681,"E01026801",10.948,9.67
22682,"E01028885",4.787,7.118
22683,"E01025873",7.472,8.701
22684,"E01025870",11,8.997
22685,"E01031811",10.828,9.535
22686,"E01031890",5.762,7.582
22687,"E01031891",5.758,7.651
22688,"E01025872",6.278,8.544
22689,"E01025875",7.101,8.316
22690,"E01031810",10.446,9.626
22691,"E01025871",11.118,8.789
22692,"E01023878",16.277,11.084
22693,"E01007911",13.194,8.728
22694,"E01011968",10.513,7.364
22695,"E01001112",16.967,11.882
22696,"E01030431",8.8,8.124
22697,"E01029900",5.538,8.802
22698,"E01028942",7.751,7.122
22699,"E01029981",11.088,9.671
22700,"E01002130",17.776,10.991
22701,"E01029903",7.754,8.878
22702,"E01011807",14.061,9.285
22703,"E01021269",16.113,10.649
22704,"E01001244",27.621,13.656
22705,"E01030430",6.334,7.668
22706,"E01025755",12.939,9.332
22707,"E01015239",5.682,6.906
22708,"E01030433",11.918,9
22709,"E01004078",17.175,10.891
22710,"E01001247",35.792,13.513
22711,"E01029982",9.881,9.699
22712,"E01018495",6.757,7.416
22713,"E01015238",5.465,6.82
22714,"W01000798",9.573,6.709
22715,"E01001246",35.525,13.07
22716,"W01000799",7.598,6.427
22717,"W01000719",2.128,4.9
22718,"E01029901",5.875,8.893
22719,"E01012995",9.217,9.06
22720,"E01029980",9.277,9.713
22721,"E01006976",14.005,8.43
22722,"E01012996",7.643,8.846
22723,"E01012914",14.364,9.717
22724,"E01010929",12.131,8.844
22725,"E01001245",27.806,13.62
22726,"E01012917",10.132,9.235
22727,"E01002552",19.259,10.627
22728,"E01007995",18.424,9.841
22729,"E01001242",27.249,13.728
22730,"E01002553",18.225,10.458
22731,"E01005178",16.436,9.956
22732,"E01012916",12.534,9.429
22733,"E01009511",16.544,10.353
22734,"E01016509",20.094,10.632
22735,"E01012997",9.886,9.36
22736,"E01016588",8.784,8.08
22737,"E01014136",4.372,7.185
22738,"E01016508",24.766,11.484
22739,"E01017854",9.768,8.427
22740,"W01001867",10.076,7.746
22741,"E01002555",23.525,11.369
22742,"E01026898",4.943,8.545
22743,"E01002554",21.927,11.035
22744,"E01010095",16.486,9.992
22745,"E01016589",10.905,8.841
22746,"E01000476",31.852,13.639
22747,"E01012915",11.333,9.332
22748,"E01012994",11.225,9.96
22749,"E01004556",22.113,12.558
22750,"E01002550",18.155,10.48
22751,"E01005925",12.201,8.196
22752,"E01005176",23.301,10.245
22753,"E01007597",8.733,8.804
22754,"E01024136",36.806,14.441
22755,"E01032737",9.997,9.572
22756,"E01007359",12.838,8.605
22757,"E01028897",5.813,7.108
22758,"W01001580",8.214,7.568
22759,"E01012427",20.244,8.652
22760,"E01016871",15.896,10.434
22761,"E01027765",5.124,6.138
22762,"E01018877",3.56,5.966
22763,"E01024812",6.653,8.355
22764,"E01027764",3.325,4.778
22765,"E01024894",9,7.129
22766,"E01016870",17.249,10.998
22767,"E01033702",20.651,11.888
22768,"E01024893",11.355,7.651
22769,"E01012413",17.922,8.586
22770,"E01018874",5.063,6.63
22771,"E01014416",9.721,8.385
22772,"E01021241",8.544,9.392
22773,"E01021242",8.78,9.537
22774,"E01021243",10.594,9.816
22775,"E01021244",12.029,10.054
22776,"E01021245",10.934,9.911
22777,"E01021961",12.036,9.92
22778,"E01021968",10.142,9.259
22779,"E01021249",11.357,10.052
22780,"E01023237",9.884,8.396
22781,"E01030766",23.079,11.066
22782,"W01000587",7.019,5.375
22783,"E01010938",13.265,8.887
22784,"E01006041",13.496,9.039
22785,"E01012734",10.038,7.213
22786,"E01001267",27.241,12.55
22787,"E01016898",12.765,9.697
22788,"E01024322",16.078,10.41
22789,"E01027836",3.733,6.621
22790,"E01000405",20.332,10.646
22791,"E01011070",10.097,7.183
22792,"E01029472",8.273,8.502
22793,"E01000805",17.821,10.78
22794,"E01018044",4.873,8.695
22795,"E01000883",29.214,13.552
22796,"E01010745",21.148,10.12
22797,"E01027288",7.039,8.286
22798,"E01000884",23.935,12.136
22799,"E01027781",4.876,7.46
22800,"E01017748",11.501,9.725
22801,"E01020376",7.375,7.508
22802,"E01000885",24.691,12.289
22803,"E01008490",11.165,6.608
22804,"E01000804",17.98,11.164
22805,"E01019741",8.751,7.287
22806,"E01000807",14.397,9.739
22807,"E01017749",9.204,9.173
22808,"E01008858",12.103,7.46
22809,"E01009918",11.096,8.78
22810,"E01023024",4.718,7.055
22811,"E01033415",30.193,11.57
22812,"E01032818",6.332,9.573
22813,"E01026049",3.486,7.702
22814,"E01028871",4.474,7.022
22815,"E01024734",10.839,9.67
22816,"E01028870",4.34,6.937
22817,"E01027203",9.47,9.189
22818,"E01032899",10.527,8.411
22819,"E01016892",9.969,9.406
22820,"E01028872",3.889,6.586
22821,"E01000098",20.597,12.719
22822,"E01028873",7.849,7.298
22823,"E01004428",27.791,14.042
22824,"E01028874",6.595,7.251
22825,"E01028875",11.003,7.715
22826,"E01001926",24.93,13.08
22827,"E01007979",10.551,8.548
22828,"E01032898",11.797,9.135
22829,"E01028405",7.439,8.622
22830,"E01032819",6.907,9.567
22831,"E01028484",6.107,8.275
22832,"E01028404",9.502,8.913
22833,"E01007978",15.542,9.18
22834,"E01026401",6.212,8.508
22835,"E01028485",4.566,7.503
22836,"E01028402",6.817,8.645
22837,"E01009579",18.189,10.39
22838,"E01028483",5.953,8.205
22839,"E01001523",15.902,10.517
22840,"E01009578",29.006,11.686
22841,"E01001522",16.456,10.59
22842,"E01015519",7.367,8.537
22843,"E01008299",13.737,7.533
22844,"E01001525",16.967,11.097
22845,"E01001524",16.684,10.786
22846,"E01008219",9.165,6.356
22847,"E01006219",11.906,8.01
22848,"E01015598",13.378,9.541
22849,"E01008218",9.744,6.47
22850,"E01006218",11.813,7.926
22851,"E01006298",15.827,9.17
22852,"E01008290",14.162,6.967
22853,"E01006299",13.73,8.663
22854,"E01001520",17.471,11.043
22855,"E01001521",17.557,11.649
22856,"E01008298",14.902,7.578
22857,"E01030526",6.873,8.189
22858,"E01003559",24.275,13.432
22859,"E01005558",23.674,9.68
22860,"E01005551",14.982,8.407
22861,"E01003558",22.759,13.214
22862,"E01005553",13.692,8.695
22863,"E01005550",19.521,9.158
22864,"E01004267",33.322,13.89
22865,"E01019588",9.73,8.101
22866,"E01018258",6.413,8.835
22867,"E01005552",15.009,8.383
22868,"E01010205",14.313,8.742
22869,"E01002260",14.683,11.021
22870,"E01004266",27.104,13.346
22871,"E01010284",11.063,8.531
22872,"E01010204",11.225,8.705
22873,"E01002263",12.636,10.047
22874,"E01005559",20.415,9.268
22875,"E01007587",10.228,8.713
22876,"E01010283",9.791,8.596
22877,"E01010202",14.988,8.787
22878,"E01003324",20.03,12.205
22879,"E01017399",8.512,9.053
22880,"E01001379",23.703,12.68
22881,"E01003327",19.036,11.765
22882,"E01019311",3.162,4.334
22883,"E01019390",6.882,6.022
22884,"E01019391",3.641,5.29
22885,"E01003326",18.083,11.557
22886,"E01017318",5.803,7.512
22887,"E01003325",20.03,12.205
22888,"E01027937",9.444,8.934
22889,"E01027934",8.806,8.712
22890,"E01025949",8.832,8.64
22891,"E01027936",8.079,8.85
22892,"E01023949",10.132,9.341
22893,"E01025948",7.894,8.379
22894,"E01025941",7.319,8.347
22895,"E01023948",11.188,9.645
22896,"E01027935",10.942,8.996
22897,"E01030426",11.204,8.92
22898,"E01010803",17.261,9.605
22899,"E01021737",6.305,9.372
22900,"E01004865",15.033,9.443
22901,"E01018859",5.948,6.401
22902,"E01023819",16.283,10.084
22903,"E01021736",7.353,9.22
22904,"E01005027",20.658,9.404
22905,"E01010882",9.063,6.694
22906,"E01000938",34.224,14.125
22907,"E01018858",5.759,6.483
22908,"E01016336",8.785,8.824
22909,"E01010802",9.055,7.371
22910,"E01016642",7.986,8.461
22911,"E01009201",25.84,11.414
22912,"E01019786",14.533,8.657
22913,"E01016391",22.902,11.017
22914,"E01019832",8.733,8.762
22915,"E01001903",29.637,13.776
22916,"E01001982",24.449,13.746
22917,"E01012437",17.12,8.344
22918,"E01010881",6.356,6.552
22919,"E01004862",18.196,9.378
22920,"E01009959",18.336,9.891
22921,"E01001983",24.287,13.898
22922,"E01010449",16.08,9.155
22923,"E01014964",16.887,9.872
22924,"E01009958",19.184,9.98
22925,"E01031436",6.725,7.975
22926,"E01001902",28.068,13.544
22927,"E01020902",4.272,5.965
22928,"E01012961",6.288,8.994
22929,"E01028958",7.538,7.521
22930,"E01020983",12.951,9.42
22931,"E01012960",8.759,8.633
22932,"E01025895",7.351,8.793
22933,"E01019096",3.42,4.259
22934,"E01014967",9.938,8.742
22935,"E01023418",9.9,8.888
22936,"E01012345",6.324,6.603
22937,"E01012434",16.291,8.173
22938,"E01026642",4.216,8.321
22939,"E01001981",24.611,13.593
22940,"E01007287",6.837,6.511
22941,"E01006892",13.845,7.984
22942,"E01014323",11.37,8.891
22943,"E01028959",5.057,7.085
22944,"E01028774",6.318,8.164
22945,"E01020982",11.762,9.408
22946,"E01015997",13.229,9.753
22947,"E01007975",15.542,9.18
22948,"E01013992",3.991,6.963
22949,"E01015916",10.634,9.3
22950,"E01007974",13.251,8.473
22951,"E01013913",12.556,9.784
22952,"E01013993",5.52,7.484
22953,"E01022459",7.102,7.972
22954,"E01021829",13.755,10.209
22955,"W01000589",7.316,5.686
22956,"E01023490",14.271,9.76
22957,"E01022341",9.119,8.703
22958,"E01010466",15.54,9.315
22959,"E01002732",25.856,13.557
22960,"E01013910",9.821,9.329
22961,"E01019201",3.369,4.652
22962,"E01015752",13.963,10.16
22963,"E01028394",10.051,9.167
22964,"E01032797",13.141,9.982
22965,"E01026238",5.74,8.923
22966,"E01012245",15.357,7.421
22967,"E01012247",13.244,7.217
22968,"E01012244",13.551,7.296
22969,"E01012246",11.094,7.339
22970,"E01021031",7.095,8.664
22971,"E01028231",14.008,9.728
22972,"E01028233",11.503,9.249
22973,"W01000578",2.574,4.959
22974,"E01028230",11.057,9.104
22975,"W01000571",3.682,5.529
22976,"E01021030",6.4,8.278
22977,"W01000570",5.728,5.972
22978,"E01021033",7.506,8.318
22979,"W01000573",3.808,5.324
22980,"E01021032",5.969,8.204
22981,"E01026239",5.416,8.658
22982,"E01013559",11.884,9.24
22983,"E01012242",13.466,7.41
22984,"W01000638",5.945,6.108
22985,"E01015551",17.06,10.529
22986,"E01013558",20.157,12.115
22987,"E01015553",10.686,10.945
22988,"W01000579",1.6,4.928
22989,"E01012260",18.874,8.464
22990,"E01015550",15.085,10.351
22991,"E01021038",10.167,8.95
22992,"E01014267",11.675,8.571
22993,"W01000631",6.002,8.539
22994,"E01020284",3.58,6.529
22995,"E01015552",13.951,11.424
22996,"E01020205",2.848,5.806
22997,"E01020204",7.278,6.896
22998,"E01014266",12.36,8.73
22999,"E01012262",18.479,8.177
23000,"E01020285",3.58,6.529
23001,"E01018519",16.939,8.185
23002,"E01007296",18.062,8.33
23003,"E01007217",13.005,8.744
23004,"E01004525",17.707,12.385
23005,"E01007297",11.66,7.393
23006,"E01030275",7.996,8.553
23007,"E01005229",16.394,8.919
23008,"E01030272",4.838,8.018
23009,"E01005228",17.856,8.918
23010,"E01030277",7.058,8.016
23011,"E01007216",13.791,8.87
23012,"E01030274",7.111,8.637
23013,"E01000398",18.057,11.242
23014,"E01030276",5.705,6.719
23015,"E01000399",18.008,11.406
23016,"E01000319",20.573,11.924
23017,"E01007294",17.733,8.549
23018,"E01007215",15.573,7.885
23019,"E01011901",15.115,8.981
23020,"E01011980",8.837,7.057
23021,"E01005963",24.714,10.507
23022,"E01022435",5.072,7.701
23023,"E01030273",6.402,8.803
23024,"E01011900",16.641,9.092
23025,"E01030270",13.099,9.105
23026,"E01011981",9.979,7.254
23027,"E01030985",12.992,9.345
23028,"E01005962",25.708,10.703
23029,"E01030904",10.439,9.099
23030,"E01022434",4.987,7.226
23031,"E01030907",6.093,7.312
23032,"E01022962",11.138,9.455
23033,"E01022965",12.797,9.669
23034,"E01030986",9.371,8.878
23035,"E01030987",8.079,8.251
23036,"E01030906",7.536,7.847
23037,"E01005960",19.242,9.71
23038,"E01022432",7.954,8.037
23039,"E01010761",12.621,8.553
23040,"E01033399",22.544,11.054
23041,"E01022963",13.36,9.762
23042,"E01005410",8.123,6.669
23043,"E01024966",8.965,7.214
23044,"E01020246",4.685,6.502
23045,"E01021168",6.782,7.63
23046,"E01025502",8.057,7.228
23047,"E01031655",9.667,8.824
23048,"W01000820",6.218,6.715
23049,"E01024798",7.553,8.618
23050,"E01015894",10.322,9.301
23051,"E01033396",24.818,11.259
23052,"E01001428",20.552,12.946
23053,"E01030246",10.806,7.054
23054,"W01000343",7.139,7.355
23055,"E01023585",6.815,9.02
23056,"E01009787",11.695,8.824
23057,"E01008392",14.899,7.324
23058,"E01024791",6.749,8.236
23059,"E01024751",7.16,8.829
23060,"E01009092",14.365,10.159
23061,"E01015492",13.31,10.455
23062,"E01004345",32.868,14.574
23063,"E01008640",9.404,6.538
23064,"E01029567",12.197,8.41
23065,"E01005756",21.643,9.445
23066,"E01004321",28.366,13.295
23067,"E01005841",11.862,7.775
23068,"E01011091",11.089,7.73
23069,"E01005072",21.432,10.016
23070,"E01005075",24.404,10.084
23071,"E01011010",10.653,7.986
23072,"E01011092",8.492,7.385
23073,"E01011013",11.221,8.391
23074,"E01005074",19.09,9.489
23075,"E01019029",3.798,6.001
23076,"E01011011",7.59,7.293
23077,"E01011090",9.886,7.851
23078,"E01006341",13.603,8.612
23079,"E01008344",13.231,7.266
23080,"E01006340",9.26,7.761
23081,"E01008347",11.847,6.867
23082,"E01006343",11.627,8.191
23083,"E01008346",10.774,6.643
23084,"E01001144",17.159,11.937
23085,"E01006345",12.803,8.407
23086,"E01015138",5.008,6.222
23087,"E01006342",14.846,8.651
23088,"E01001146",16.779,11.705
23089,"E01001147",17.47,11.917
23090,"W01000219",5.705,6.053
23091,"W01000298",3.998,5.437
23092,"W01000218",6.305,6.066
23093,"E01013139",14.988,9.658
23094,"E01008345",15.589,7.529
23095,"E01008342",9.329,7.028
23096,"E01001145",17.359,11.309
23097,"E01015139",4.799,6.575
23098,"E01013433",10.589,8.261
23099,"E01015436",8.735,8.219
23100,"E01004983",24.532,10.071
23101,"E01004902",22.664,9.817
23102,"E01004984",24.72,9.596
23103,"E01013432",9.301,8.38
23104,"E01013435",9.413,8.432
23105,"E01004905",19.422,9.013
23106,"E01004982",14.513,8.175
23107,"E01004903",17.893,8.74
23108,"E01016913",9.848,9.525
23109,"E01016992",14.389,9.455
23110,"E01027487",2.541,4.071
23111,"E01027406",7.061,6.523
23112,"E01016912",10.71,10.08
23113,"E01011465",12.813,8.418
23114,"E01000971",26.506,12.924
23115,"E01016993",14.115,10.872
23116,"E01010584",10.554,7.505
23117,"E01002560",16.411,10.858
23118,"E01011462",11.899,8.25
23119,"E01004566",29.309,12.904
23120,"E01018916",3.058,5.845
23121,"E01010505",15.64,8.991
23122,"E01010585",12.859,7.971
23123,"E01002563",27.285,13.284
23124,"E01002562",29.949,12.92
23125,"E01010504",12.093,8.549
23126,"E01004567",27.907,12.969
23127,"E01010502",14.642,8.841
23128,"E01015229",7.338,7.067
23129,"E01017297",3.97,7.163
23130,"E01017216",17.81,10.279
23131,"E01001275",33.511,12.966
23132,"E01001274",35.728,13.856
23133,"E01004377",32.559,13.907
23134,"E01015228",5.652,6.436
23135,"E01010315",16.702,9.948
23136,"E01001276",36.367,13.744
23137,"E01010314",16.079,9.775
23138,"E01001277",38.345,14.229
23139,"E01002370",22.717,11.405
23140,"E01004376",29.673,14.641
23141,"E01010395",14.106,9.619
23142,"E01010317",10.009,8.525
23143,"E01002373",15.177,10.791
23144,"E01001272",29.425,12.984
23145,"E01017217",13.696,9.663
23146,"E01010394",17.678,9.777
23147,"E01002371",16.355,10.678
23148,"E01005895",15.118,8.915
23149,"E01007377",8.026,8.003
23150,"E01014841",4.442,6.488
23151,"E01030537",6.643,8.009
23152,"E01001167",19.876,11.817
23153,"E01009569",12.575,10.437
23154,"E01025601",8.68,6.725
23155,"E01018272",8.638,9.281
23156,"E01004797",14.082,8.779
23157,"E01001828",19.96,11.952
23158,"E01019371",9.795,6.684
23159,"E01014847",4.935,7.231
23160,"E01014238",8.678,7.887
23161,"W01000237",5.177,5.915
23162,"E01015502",13.276,9.644
23163,"E01023603",13.184,9.538
23164,"W01001750",9.685,8.072
23165,"E01006778",24.207,8.866
23166,"E01001822",19.96,11.952
23167,"E01025397",9.612,7.123
23168,"E01026836",11.863,9.848
23169,"E01010244",12.495,8.981
23170,"E01027103",6.858,8.443
23171,"E01013504",12.488,9.738
23172,"E01029661",5.741,7.346
23173,"E01020227",8.898,7.532
23174,"E01014717",10.958,8.499
23175,"E01029998",9.192,9.439
23176,"E01031117",11.725,9.017
23177,"E01027511",1.974,3.983
23178,"E01005623",20.903,9.141
23179,"E01002444",24.388,11.148
23180,"E01029353",12.937,8.872
23181,"E01005469",20.347,9.495
23182,"E01002119",19.739,11.709
23183,"E01032422",7.248,7.711
23184,"E01029910",8.977,9.746
23185,"W01000089",1.575,3.872
23186,"E01025521",11.736,7.363
23187,"E01019693",20.838,10.596
23188,"E01005903",10.891,7.785
23189,"W01001907",2.863,5.323
23190,"E01000911",25.762,12.983
23191,"E01002196",14.341,10.18
23192,"E01029947",6.689,8.677
23193,"E01027991",12.968,9.526
23194,"E01004689",38.552,13.945
23195,"E01033527",5.744,7.046
23196,"E01015628",7.01,8.685
23197,"E01014440",4.979,7.377
23198,"E01031306",7.331,7.949
23199,"E01000996",19.032,12.363
23200,"E01014190",7.372,7.679
23201,"E01008529",11.647,6.449
23202,"E01027997",8.431,8.564
23203,"E01002686",15.083,9.989
23204,"E01001296",19.516,11.325
23205,"E01029611",15.19,8.962
23206,"E01028430",16.898,9.885
23207,"E01003080",19.362,12.16
23208,"E01017456",9.201,9.114
23209,"E01012192",11.566,7.552
23210,"E01010598",13.339,9.312
23211,"E01008707",14.204,7.28
23212,"E01005398",17.323,8.91
23213,"E01021710",10.226,9.918
23214,"E01008548",8.295,6.372
23215,"E01007189",8.066,6.516
23216,"E01024978",7.541,6.387
23217,"E01003685",20.896,12.921
23218,"E01002217",16.992,10.839
23219,"E01020616",8.945,6.357
23220,"E01004757",43.001,15.871
23221,"E01003393",18.016,12.652
23222,"E01013775",19.056,10.544
23223,"E01010535",16.457,9.173
23224,"E01007106",9.915,7.366
23225,"E01022970",11.829,10.095
23226,"E01015680",8.977,9.009
23227,"E01014211",8.109,7.862
23228,"E01022678",14.058,9.738
23229,"E01016780",9.869,9.455
23230,"E01013399",10.807,8.615
23231,"E01029726",15.252,9.036
23232,"E01020539",2.853,7.039
23233,"E01019101",3.435,4.377
23234,"E01005509",15.143,9.185
23235,"E01013603",16.859,10.032
23236,"E01012292",14.371,8.3
23237,"E01022674",16.449,9.795
23238,"E01014460",3.977,7.183
23239,"E01021198",6.016,8.275
23240,"E01019511",6.605,8.279
23241,"E01032135",8.525,8.157
23242,"E01029853",11.99,9.005
23243,"E01011381",7.449,7.039
23244,"E01022828",8.179,8.293
23245,"E01014072",5.672,7.419
23246,"E01026413",5.891,8.906
23247,"E01017911",13.976,10.005
23248,"E01015177",14.069,8.928
23249,"E01017595",11.935,9.557
23250,"W01001396",10.428,8.093
23251,"E01025863",11.901,9.2
23252,"E01019350",2.789,4.186
23253,"E01031765",5.785,7.832
23254,"E01028020",11.074,9.049
23255,"E01010476",13.333,8.901
23256,"E01001973",20.202,12.369
23257,"E01027120",8.891,8.658
23258,"W01000600",8.094,5.913
23259,"E01007618",12.16,9.067
23260,"E01008438",24.052,7.759
23261,"E01015362",7.299,7.805
23262,"E01030876",5.521,7.695
23263,"E01030010",12.391,10.365
23264,"E01011932",10.724,8.147
23265,"E01015921",28.1,11.919
23266,"E01023171",13.255,8.576
23267,"E01029511",9.849,8.357
23268,"E01007617",10.733,8.678
23269,"E01004444",22.061,13.167
23270,"E01013365",8.588,8.26
23271,"E01009454",11.518,8.628
23272,"E01032072",5.17,7.589
23273,"E01017944",13.975,10.138
23274,"E01022681",13.695,9.458
23275,"W01000755",6.765,6.844
23276,"E01007724",10.54,8.503
23277,"E01025901",6.911,8.785
23278,"E01025082",10.51,7.7
23279,"E01025468",8.704,7.22
23280,"E01032190",4.854,7.06
23281,"E01012574",17.513,8.522
23282,"E01006623",9.812,7.635
23283,"E01020656",3.56,5.126
23284,"E01027224",22.242,11.027
23285,"E01011715",7.975,7.873
23286,"E01017964",8.279,9.243
23287,"E01017067",7.341,8.267
23288,"E01025464",12.612,7.87
23289,"W01001369",5.357,6.724
23290,"E01030590",14.364,9.621
23291,"E01010694",7.277,6.759
23292,"E01032605",13.584,9.249
23293,"E01031290",12.67,9.151
23294,"E01019727",9.736,7.09
23295,"E01021952",8.737,9.348
23296,"E01029064",4.728,7.222
23297,"E01031406",9.131,9.661
23298,"W01001159",4.999,6.615
23299,"E01032570",9.795,8.935
23300,"E01001334",25.475,11.962
23301,"E01006494",9.603,7.367
23302,"E01007349",7.981,8.29
23303,"E01001336",23.394,11.816
23304,"E01009341",18.9,11.652
23305,"E01007348",9.448,8.305
23306,"E01028537",11.765,9.723
23307,"E01026531",11.72,9.588
23308,"E01001332",18.263,11.448
23309,"E01009349",18.886,11.487
23310,"E01009992",17.191,9.91
23311,"E01033026",8.431,9.022
23312,"E01031425",6.616,8.335
23313,"E01030030",13.162,10.705
23314,"E01022737",14.39,9.728
23315,"E01011266",9.685,7.372
23316,"E01016817",8.706,8.968
23317,"E01000097",20.597,12.719
23318,"E01002425",14.917,10.315
23319,"E01007367",9.205,8.304
23320,"E01005383",12.757,8.254
23321,"E01005305",16.541,9.733
23322,"E01013383",11.623,8.597
23323,"E01013384",10.589,8.395
23324,"E01005304",17.433,9.78
